City,State,Title,Address,Phone,Website,Rating,Rating_Count,Category,Scraped_Email,Scraped_Phone,Facebook_URL,Instagram_URL,LinkedIn_URL,YouTube_URL
Thane,Maharashtra,Market sarthi - Stock Market Training Academy,"Shop No 18, Sanskruti Apartment, Nalasopara - Vasai Link Rd, Agrawal Nagri, Yashvant Viva Twp, Nalasopara East, Vasai-Virar, Mumbai, Maharashtra 401209",075585 99038,https://marketsarthi.com/,4.8,437.0,Educational institution,info@marketsarthi.com,7587150923,https://www.facebook.com,https://www.instagram.com/marketsarthi.24/,,https://www.youtube.com/@marketsarthi
Thane,Maharashtra,F^ Fortune Share Trading Institute,"Ganga Jmauna bldg, A/8, Manpada Rd, opp. Pandurang Wadi 2nd Lane, opp. jaikul arcade, vidalaya, Dombivli East, Kalyan, Maharashtra 421201",098205 64689,https://youtu.be/glNnr8sGUL0?si=6iqxrvOKmOJEggaw,4.9,169.0,Education center,,8880000000,,,,https://www.youtube.com/s/desktop/dc4e66d7/img/favicon.ico
Thane,Maharashtra,Shares Trading School,"5XPC H7V, SHARES TRADING SCHOOL, Next to TBZ Jewellers, Sathewadi, Near Railway Station, Naupada, Thane West, Thane, Maharashtra 400602",088980 13344,https://sharestradingschool.com/,4.7,182.0,Educational institution,support@sharestradingschool.com,8898013344,https://www.facebook.com/sharestradingschool/,https://www.instagram.com/sharestradingschool/,,https://www.youtube.com/channel/UCeJJFxDXVrrRev0yiUEZSBQ
Thane,Maharashtra,Deepak Badade Training Academy Share Market Institute,"3rd Floor Office Number 304, Opp Vihar Hotel, Vaity Vila CHS, Kesarbaug Ln, opposite Mulund Railway Station, Mulund East, Mumbai, Maharashtra 400081",084336 57330,http://deepakbadade.com/,5.0,286.0,Online Share Trading Center,managedbta@gmail.com,9004850295,,,,
Thane,Maharashtra,निर्मित एड्युसोल प्रा. लि.,"1st Floor, Sai Laukik, Chendani Koliwada, Thane East, Thane, Maharashtra 400603",093216 96940,https://www.nirmitedusol.com/,4.9,905.0,Training center,info@nirmitedusol.com,9321696940,,https://www.instagram.com/reel/DZAwOQKO0W_/,,https://www.youtube.com/watch?v=YE7VzlLtp-4
Thane,Maharashtra,Swarajya Trading Institute,"C-WING, MBC Business Park, B-1, Ghodbunder Rd, Kasarvadavali, Thane, Maharashtra 400615",091527 15333,https://swarajyatradinginstitute.in/,5.0,32.0,Training center,info@swarajyatradinginstitute.in,9199207153,https://www.facebook.com/SwarajyaShare,https://www.instagram.com/swarajya_trade,https://www.linkedin.com/in/swarajyatrading/,https://www.youtube.com/@swarajyatradinginstitute
Thane,Maharashtra,Avighna Financial Services & Investments-Stock Market Training | Share Market Classes in Thane West,"office No 3, Mahavir Umang Society, Kolbad Rd, Thane West, Thane, Maharashtra 400601",099873 62999,https://www.avighnafinancialservices.com/,4.9,30.0,Training center,,,,,,
Thane,Maharashtra,UR Stock Trading institute | Best Stock Market Course in Navi Mumbai | Share Market Classes in Navi Mumbai,"Ground Floor 115, Y Wing, Akshar Business Park Phase-3, Sector -25, Plot-03, Turbhe, Vashi, Navi Mumbai, Maharashtra 400703",085915 63145,https://www.urstocktrading.com/,4.9,181.0,Online Share Trading Center,,,,,,
Thane,Maharashtra,UR Stock Trading institute | Best Stock Market Course in Mumbai | Share Market Classes in Mumbai | Learn Option Trading,"301, suyesh plaza, near, Kalyan Station Rd, opp. deepak hotel, Kalyan(W), Bhoiwada, Kalyan, Maharashtra 421301",090220 85695,http://www.urstocktrading.com/,4.8,84.0,Education center,,,,,,
Thane,Maharashtra,Trade Zone Training Institute - Share Market (ट्रेड झोन ट्रेनिंग इन्स्टिट्यूट - शेअर मार्केट),"Trade zone Training Institute Share market classes, Lodha Boulevard Mall, SN, 112, near Majiwada Flyover, Sainath Nagar, Majiwada, Thane, Maharashtra 400601",077670 00789,https://tradezonetraining.com/,4.8,50.0,Training center,,,,,,
Navi Mumbai,Maharashtra,Traders platform,"railway station, Sector-25 plot no-29 Kamothe Traders platform shop no-46 Akshar geomatrix silver crest, opp. to khandeshwar, Maharashtra, 410206",096199 08688,https://www.tradersplatform.in/,4.8,542.0,Training center,,9175062386,,,,
Navi Mumbai,Maharashtra,Wealth Monk Trading Academy,"Office no 11, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614",088794 93887,,4.9,30.0,Online Share Trading Center,,,,,,
Navi Mumbai,Maharashtra,Aarav stock market training institute,"Panchnand Heights, Taloja, Panvel, Maharashtra 410208",070668 38566,,4.9,18.0,Stock broker,,,,,,
Navi Mumbai,Maharashtra,"NIFM National Institute of Financial Markets, Vashi","1008, 10th Floor, Haware Infotech Park, opposite to In-orbit Mall, near Railway Station, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703",084528 69606,http://www.nifm.in/,5.0,131.0,Training center,vashi@nifm.in,9022595581,https://www.facebook.com/NifmEducationalInstitutionsLtd?ref=hl,https://www.instagram.com/nifmacademy/,,https://www.youtube.com/channel/UCGEZbFD3rupWYIcfm-bshmA
Navi Mumbai,Maharashtra,Trader's-nation academy | Best share market classes in navi mumbai,"H.S. Shop, Building No 16, Mangaldeep C, near St.Joseph's High School, Sector 4, Kalamboli, Panvel, Maharashtra 410218",098194 66578,,5.0,9.0,Online Share Trading Center,,,,,,
Navi Mumbai,Maharashtra,S-curve: Nishant's Stock & Share Market Training Classes at Kamothe,"TULSI HEIGHTS, Plot 25, Phase II, Sector 22, Kamothe, Navi Mumbai, Maharashtra 410209",082860 04015,,5.0,54.0,Educational consultant,,,,,,
Navi Mumbai,Maharashtra,PVM Capital | Stock Market Classes in Kharghar,"Office No. 610, Goodwill Infinity, Sector 12, Kharghar, Mumbai, Maharashtra 410210",098193 99909,https://pvmcapital.in/,4.9,8.0,Training center,pravin@pvmcapital.in,6134662583,https://www.facebook.com/profile.php?id=61590969860320,https://www.instagram.com/pvmcapital1,,https://www.youtube.com/@PVMcapital
Navi Mumbai,Maharashtra,Mitras Global Market Education - Best stock market classes in Belapur | Online trading classes in Navi Mumbai,"Pujit Plaza, 608, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614",088280 16226,https://mitraseducation.com/,5.0,15.0,Educational institution,,+91 8828016226,https://www.facebook.com/profile.php?id=61570510201674,https://www.instagram.com/mitras_education/profilecard/?igsh=OHN2NXcycDZ4dnc=,,https://www.youtube.com/watch?v=b2Az7_lLh3g
Navi Mumbai,Maharashtra,Market Rahasya,"Fam Society, Sector 11, Kopar Khairane, Navi Mumbai, Maharashtra 400709",080905 03027,https://marketrahasya.in/,5.0,242.0,Online Share Trading Center,,,,,,
Navi Mumbai,Maharashtra,NM TRADES by Anvah financial services,"Zudio kharghar, metro station, 118,P1,kamdhenu commerz business park, Sector 14, Kharghar, Maharashtra 410210",098920 23736,http://nmstockmarketinstitute.com/,5.0,51.0,Education center,,,,,,
Navi Mumbai,Maharashtra,Chart Education - Stock Market Coaching classes in Navi Mumbai,"Surya Complex, Sankalp siddhi society, B- 504, Subhash Chandra Bose Rd, near Auto Stand, Dombivli, Dombivli West, Maharashtra 421202",080800 58121,,4.9,34.0,Educational institution,,,,,,
Navi Mumbai,Maharashtra,Stox Bees - Share Market Classes,"2nd Floor, Building No 2, Navkar Bahar, 207, Ghanshyam Gupte Road, near Balkrishna Apartment, Dombivli, Dombivli West, Maharashtra 421202",070399 24689,https://stoxbees.in/,5.0,750.0,Training center,stoxbees@gmail.com,+917039924689,,,,
Navi Mumbai,Maharashtra,Share Skills Academy,"Office 120, Grow More Towers, Station Rd, near CCD, Sector 2, Kharghar, Maharashtra 410210",090964 73661,http://www.shareskillsacademy.in/,4.6,86.0,Online Share Trading Center,,,,,,
Navi Mumbai,Maharashtra,Share Market Classes by Share Skills,"702, Goodwill Pride Co-Operative Housing Society, Plot no A-37, New, Sector 5, Khanda Colony, Panvel, Maharashtra 410218",098206 33183,https://www.sharemarketsclass.com/,5.0,4.0,Online Share Trading Center,,9852014314,,,,
Navi Mumbai,Maharashtra,Share Market Classes,"Nerul, Navi Mumbai, Maharashtra 400706",088988 75248,https://chat.whatsapp.com/LKb4LjLdrzbIfAVRRV6jEO,5.0,2.0,Coaching Center,,7981289436,https://www.facebook.com/profile.php?id=100064758844406,https://www.instagram.com/whatsapp/?hl=en,,https://www.youtube.com/channel/UCAuerig2N-RZWJT8x75V9yw
Navi Mumbai,Maharashtra,Dr.Shashank Rawale Group,"2ND FLOOR, Hawares Centurion Mall, S-10A, Nerul (E, Seawoods, Navi Mumbai, Maharashtra 400706",081088 76666,http://www.shashankrawale.com/,4.9,755.0,Stock broker,shashankrawale17@gmail.com,9773327777,,,,
Pune,Maharashtra,Fin Earn Share Market Classes in Pune | Stock Market Courses In Pune,"Fergusson College Road Hotel Vaishali lane Near Rummy Grand Hotel Status Chambers Office No 12/16 3rd Floor, near Ramee Grand Hotel, Deccan Gymkhana, Pune, Maharashtra 411004",095618 61818,http://sharemarketclasses.in/,4.9,1400.0,Online Share Trading Center,in@gmail.com,7600649585,https://www.facebook.com/FinearnShareMarketAcademy/,https://www.instagram.com/finearn_share_market_academy/,https://www.linkedin.com/in/finearn-share-market-academy-28507a161/,https://www.youtube.com/channel/UCdjV3MnhtxZuf50SfHIw0xg
Pune,Maharashtra,Chaitanya Share Market Classes in Pune,"Office No-9, 2nd Floor, Somnath Dairy Bulding, Anand Nagar, Sinhgad Rd, opp of Patil Hospital, Pune, Maharashtra 411051",090213 36336,http://www.chaitanyasharemarket.com/,4.8,3300.0,Online Share Trading Center,CSCLASSES9@GMAIL.COM,9021336336,,,,
Pune,Maharashtra,Wealth Note | Share Market Classes In Pune,"2nd floor, DSK Rohit Apartment, 8, Jangali Maharaj Rd, near Hotel Central Park, Deccan Gymkhana, Pune, Maharashtra 411004",070680 01919,https://wealthnote.in/?utm_source=GMB&utm_medium=organic&utm_campaign=Google+My+business+&utm_id=Google+My+business,4.9,912.0,Online Share Trading Center,%20info@wealthnote.in,+91 7068001919,https://www.facebook.com/wealthnoteinvestment/,https://www.instagram.com/wealthnoteinvestments/,https://www.linkedin.com/in/wealth-note-4355b91a9/,https://www.youtube.com/channel/UC6tztrslKpeEDm4bItaZxzA/videos
Pune,Maharashtra,FinEarn Share Market Academy Pimpri-Chinchwad (PCMC) | Stock Market Classes in Pune,"Chichwad (PCMC, Khinvasara Trade Center(KTC),Office No 303, 3rd Floor Datta Mandir Road, Dange Chowk Rd, Pimpri-Chinchwad, Maharashtra 411033",083088 30811,https://sharemarketclasses.in/pimpri-chinchwad-branch/,4.9,973.0,Educational institution,in@gmail.com,7600649585,https://www.facebook.com/pranavlodh,https://www.instagram.com/finearn_share_market_academy/,https://www.linkedin.com/checkpoint/challenge/AgGbVvY2yBF_wAAAAZhfPahW6sOkbC76eXxDMh6QbuhrZruadOppjeFakhIqaUfvI0eGjgpCepNfvaO0QbX_ViIUsHpJBw?ut=2G6VYuHwoo3rU1,https://www.youtube.com/channel/UCdjV3MnhtxZuf50SfHIw0xg
Pune,Maharashtra,Institute of Stock Market Training,"3RD Floor, Datta Mandir chowk, Viman Nager, Pune, Maharashtra 411014",093708 44236,https://instituteofstockmarkettraining.com/,5.0,281.0,Educational institution,info@instituteofstockmarkettraining.com,8538744097,,,,
Pune,Maharashtra,Jagdish Stock Market Classes & Consultancy,"FLAT NO.-D-403 Dhaval Windscapes BEHIND, NAVJEEVAN PARK SOCIETY, Sasane Nagar, Hadapsar, Pune, Maharashtra 411028",097307 02102,http://jagdishjha.com/,4.9,1300.0,Online Share Trading Center,pe@gmail.com,9970112799,,,,https://www.youtube.com/c/JagdishJha
Pune,Maharashtra,Best Share Market Classes in Pune Hira Institute of Wealth Management,"First Floor, Chaitanya Nagar, Dhankawadi, Pune, Maharashtra 411043",088060 16265,https://superprofile.bio/hirasharemarket,5.0,476.0,Online Share Trading Center,,8154660619,,,,
Pune,Maharashtra,JG STOCK MARKET ACADEMY | Stock Market Institute in Pune | Equity and Options Trading Institute,"1st Floor, Chattrapati Shivaji Maharaj Park, Lane No. 4, New Sangavi, Maharashtra 411061",099602 38240,https://www.instagram.com/jg_stock_market_academy?igsh=aWc3NXprdnFrczhn,5.0,103.0,Education center,,,,,,
Pune,Maharashtra,KS Share Market Academy,"Unit No.10, 3rd floor, Aaru Palace, Malwadi Rd, behind Bank Of Maharashtra, Hadapsar Gaon, Pune, Maharashtra 411028",098503 64200,http://www.kstradeguru.com/,4.8,669.0,Online Share Trading Center,info@kstradeguru.com,9490196078,,,,
Pune,Maharashtra,"Shambhuraj Khamkar's Trading Academy - Stock, Share & Commodity Market Classes in Pune","4th Floor, Office No-401, Reelicon Capital, Pune - Satara Rd, near Walvekar lawns, opp. Nexa Showroom, Pune, Maharashtra 411009",088028 09090,http://www.skta.in/,4.9,886.0,Online Share Trading Center,,,,,,
Pune,Maharashtra,The Ware Group | Trading Academy | Stock Market Classes,"A wing, Jai Ganesh Plazza, Porwal Road, 204, Dhanori-Lohegaon Rd, Jakat Naka, Pune, Maharashtra 411015",095290 23068,http://thewaregroup.in/,5.0,42.0,Educational institution,info@thewaregroup.in,6119747898,,,,
Pune,Maharashtra,Trade Art Share Market Classes,"Flat No. 101, Hingane Capital Serve.311, Sasanenagar, DP Road, 411028, opp. Gandharva Serenity, near Wellness forver Medical, Hadapsar, Maharashtra 411028",091563 93929,,4.9,299.0,Online Share Trading Center,,,,,,
Pune,Maharashtra,White Fortune Stock Market Institute,"Jai Ganesh Samrajya, First Floor, Sai Ganga Apartment, Above Sirwi Sweet Mart Spine Road, Panjarpol Chawk, Pune - Nashik Hwy, chawk, Bhosari, Maharashtra 411026",079721 07037,http://www.whitefortunegroup.com/,4.9,400.0,Educational institution,,,,,,
Pune,Maharashtra,Share Market Classes Pune,"2ND FLOOR, survey no 47/5A, Old Mundhwa Rd, opp. Sainandan building, above SATAV AUTO, Chandan Nagar, Pune, Maharashtra 411014",091583 40399,https://www.facebook.com/ShareMarketClassesChandannagar/,4.8,74.0,Online Share Trading Center,,7895077948,https://www.facebook.com/ShareMarketClassesChandannagar/,,,
Pune,Maharashtra,the helping hands online stock market academy (मराठी),"Handewadi Rd, Pune, Maharashtra 412308",084848 03860,,5.0,276.0,Education center,,,,,,
Pune,Maharashtra,Share Market Classes | BEST STOCK MARKET INSTITUTE IN PUNE,"1st Floor, Luniya Heights, Kushaba Zanjale Rd, near Pujari Garden, Gultekadi, Pune, Maharashtra 411037",080072 80721,http://otdsystem.com/,4.9,31.0,Online Share Trading Center,,7871495668,,,,
Pune,Maharashtra,Kushaagri Institute (कुशाग्री इंस्टिट्यूट),"1st floor, Back of Home Decor, Nandgunde Complex, Jagtap Dairy Rd, near Shri Amrutulya, Pimple Nilakh, Pimpri-Chinchwad, Maharashtra 411057",072729 24444,,5.0,232.0,Online Share Trading Center,,,,,,
Pune,Maharashtra,Investstocks | Share market classes,"Symphony IT Part, Nanded City Sinhgad Rd, Pune, Maharashtra 411041",073870 97907,http://www.investstocks.in/,4.9,180.0,Training center,investstocks024@gmail.com,7746891737,https://www.facebook.com/investstocksindia2022?mibextid=ZbWKwL,https://www.instagram.com/investstocksofficial/,,https://www.youtube.com/@investstocksmarathi
Pune,Maharashtra,Tradeshala | Best Share Market Training Academy | Pune,"2nd floor Vitthal building ,Shitole Nagar, above Gymholics, Spicer College Rd, Old Sangvi, Pune, Maharashtra 411027",092704 92804,https://www.tradeshalaacademy.com/,4.9,118.0,Training center,,6052620321,https://www.facebook.com/TradeshalaEduHub,https://www.instagram.com/tradeshala.in/reels/,,
Pune,Maharashtra,Phoenix Share Market Classes,"3rd Floor,​Office No 311, ROSE ICON, above IFB point, near RBL Bank, Amenity, Pimple Saudagar, Maharashtra 411027",093075 31737,https://phoenixsharemarket.in/,4.9,415.0,Training center,phoenixsharemarketps2017@gmail.com,7577556143,,,,
Pune,Maharashtra,Toppers Training Institute | Deccan - Pune,"Office No. 804, 8th floor of Kushal Wall Street, Ferguson College Rd, Deccan Gymkhana, Pune, Maharashtra 411004",089998 63710,https://toppersitinstitute.com/,4.9,447.0,Coaching Center,info@toppersitinstitute.com,6591665341,,,,
Pune,Maharashtra,Ajinkya Share Academy,"Kumar Surabhi Opp Sai Baba Mandir Pune Satara Road Near LaxmiNarayan Theater Parvati Parvati Pune 41009, Pune, Maharashtra 411009",082080 07601,,4.9,32.0,Online Share Trading Center,,,,,,
Pune,Maharashtra,Trading Universe Academy,"Office no. 305,306, SKP Aston Plaza, Ambegaon, Pune, Maharashtra 411046",077091 82707,http://tradinguniverse.co.in/,4.9,907.0,Education center,thegem@example.com,9756834637,https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Ftradinguniverse.co.in%2Fthoughts-for-educators-on-school-reopening%2F,,https://www.linkedin.com/shareArticle?mini=true&#038;url=http%3A%2F%2Ftradinguniverse.co.in%2Fthoughts-for-educators-on-school-reopening%2F&#038;title=Thoughts+for+Educators+On+School+Reopening&amp;summary=%3Cp%3EThere+are+many+variations+of+passages+of+Lorem+Ipsum+available%2C+but+the+majority+have+suffered+alteration+in+some+form%2C+by+injected+humour%2C+or+randomised+words+which+don%27t+look+even+slightly+believable.%3C%2Fp%3E,
Pune,Maharashtra,Dhanvi Share Market Institute,"Samarth Prasad House, Lal Bahadur Shastri Rd, opposite to Parth Complex, New, Sadashiv Peth, Pune, Maharashtra 411030",077439 98800,https://www.dhanviacademy.com/,4.9,216.0,Online Share Trading Center,,,,,,
Pune,Maharashtra,The Trader Academy,"Shiv Shakti Apartment, Pune - Satara Rd, Pune, Maharashtra 411043",083810 31211,http://thetraderacademy.com/,4.8,16.0,Online Share Trading Center,,,,,,
Pune,Maharashtra,StockLogicks | Stock Market Training Institute,"Sr.No. 39, Office No.207, Balaji Crystal, Ambegaon Budruk, Pune, Maharashtra 411046",095211 59595,https://stocklogicks.com/,4.7,44.0,Educational institution,,,,,,
Pune,Maharashtra,COMRADE Share Market Classes - Top Stock Market Training Institutes in Pune,"Ram Rama Estate, 1st floor, Lane No 10,Tukai Darshan, Infront of SP Infocity, Phursungi, Bhekrai Nagar, Hadapsar, Pune, Maharashtra 412308",095615 63535,https://comradesharemarketclasses.com/,4.9,148.0,Online Share Trading Center,,,,,,
Pune,Maharashtra,Arthvidya Wealth Mantra | Best Share Market Classes Courses Pune | Intraday and Trading Center In Pune & Pimpri Chinchwad,"Office No 202, R Qube Building, 2nd Floor, Atul Nagar Rd Opp Vinayak Hospital, off Bangalore, Mumbai Hwy, Warje, Pune, Maharashtra 411058",084840 36329,https://www.arthvidya.in/,4.9,78.0,Online Share Trading Center,,,,,,
Pune,Maharashtra,Bharti Share Market,"SEASONS MALL, office No 4010, 4th Floor Marvel Fuego, near Amanora Mall, opp. WeWork, Magarpatta, Pune, Maharashtra 411036",070571 01010,https://bhartisharemarket.com/,4.6,2000.0,Online Share Trading Center,,,,,,
Pune,Maharashtra,Wealth Stone Capital Stock market training institute / Best Share Market Classes,"Falt no.4, second floor, Shri Hari building, 46, Katraj - Ambegaon BK Rd, next to Siddhivinayak mandir, Dattanagar, chouk, Pune, Maharashtra 411046",088889 75646,https://www.wealthstonecapital.in/,5.0,68.0,Online Share Trading Center,,,,,,
Pune,Maharashtra,Hello Market Share Market Classes in Pune,"405, Manish Plaza, NIBM Rd, Pune, Maharashtra 411048",097665 87555,https://hellomarket.in/,4.9,842.0,Online Share Trading Center,,7021276595,https://www.facebook.com/hellomarketacademy,https://www.instagram.com/hellomarketacademy/,https://www.linkedin.com/in/kabirbhupeshraj/,
Pune,Maharashtra,VK Trading Institute,"308, Shivar Chowk, Pimple Saudagar, Pune, Maharashtra 411017",096735 37619,https://vksharemarket.in/,4.8,87.0,Education center,,,,,,
Pune,Maharashtra,Trade With Comrade -Top Stock Market Training Institutes in Pune,"Survey No. 1/1A, GLOBAL BUSINESS HUB, 4th Flooor, Office No,403, near Comp support, opposite EON Free Zone, Kharadi, Pune, Maharashtra 411014",089564 77464,https://tradewithcomrade.com/,4.9,32.0,Online Share Trading Center,,,,,,
Pune,Maharashtra,Charts Talk Academy | Stock Market | Technical Analysis | Equity Derivatives (Options),"Row House B-22, Indira Shankar Nagari Lane No. 1, Paud Rd, opposite Mangalmurthy Garden, Kothrud, Pune, Maharashtra 411038",091466 00532,https://www.chartstalkacademy.in/,5.0,56.0,Online Share Trading Center,ed436f5053144538958ad06a5005e99a@sentry.wixpress.com,9987792968,https://www.facebook.com/WixStudio,https://www.instagram.com/wixstudio,,
Pune,Maharashtra,"Share Trading Campus, Hadapsar Pune | Share Market Classes Institute","First floor, Vaibhav Complex, Compound, Pune - Solapur Rd, above Gujar Mastani, Hadapsar, Pune, Maharashtra 411028",072777 08090,http://www.sharetradingcampus.com/,4.6,317.0,Online Share Trading Center,dgmarketing@gmail.com,9632987283,https://www.facebook.com/sharetradingcampuspune,https://www.instagram.com/sharetradingcampus,https://www.linkedin.com/company/73488389/admin/,https://www.youtube.com/channel/UCSNBhL93Pstj_BtqiQsmx0w
Pune,Maharashtra,Sri Vallabh Investment - Best Stock Market Investment Services,,085307 99969,https://www.srivallabhinvestment.com/,4.9,149.0,Stock broker,,,,,,
Pune,Maharashtra,Vista Trading Academy,"2nd floor, 201, Stellar space, opposite zensar, Kharadi, Pune, Maharashtra 411014",072763 63773,https://www.vistatradingacademy.in/,5.0,117.0,Online Share Trading Center,contact@vistainvestments.in,9170203137,https://www.facebook.com/vistainvestmentspune,https://www.instagram.com/vista_investments/,https://www.linkedin.com/company/vistainvestments/,https://www.youtube.com/@vista_investments
Pune,Maharashtra,Vansh Capital,"1st Floor, Mini Apartment, 795, Bhandarkar Rd, near Golwilkar Metropolis Lab, Deccan Gymkhana, Pune, Maharashtra 411004",098228 15296,https://vanshcapital.in/,4.8,446.0,Online Share Trading Center,,9198228152,https://www.facebook.com/vanshcapital,https://www.instagram.com/rahulm.jaju/,,https://www.youtube.com/@vanshcapital3219
Pune,Maharashtra,Equity Speak Stock Market Academy,"14, Vyankatesh Sankul, Manjri Rd, Mahadev Nagar, Hadapsar, Pune, Maharashtra 412307",084464 83238,https://www.equityspeak.com/,5.0,257.0,Educational institution,info@equityspeak.com,6505620842,,,,
Pune,Maharashtra,"U A CAPITAL - Share Market Classes In Hadapsar, Pune.","Office No 11 & 12, Gandharv Serenity, Bhosale Garden Rd, near Villoo Poonawala Hospital, Hadapsar, Pune, Maharashtra 411028",096979 69770,https://uacapitals.com/,4.9,199.0,Online Share Trading Center,,,,,,
Pune,Maharashtra,The Unique Trading Academy,"1024, Maa Shakti Bunglow, opp. Mihir Apartment, near Chondhe Patil Sports Complex, Vishal Nagar, Pimple Nilakh, Pune, Maharashtra 411027",098817 16627,https://www.theuniquetradingacademy.com/,5.0,290.0,Learning center,theuniquetradingacademy@gmail.com,7075195312,,,,
Pune,Maharashtra,Trade Tech Trading Academy - Share Market classes in Pune,"Office no. 704, 6th Floor, Dangat Patil Empire, near, Navale Brg, Kudale Baug, Vadgaon Budruk, Pune, Maharashtra 411041",083810 13106,https://tradetechacademy.com/,4.9,69.0,Training center,,,,,,
Pune,Maharashtra,"LT Share Market Academy, Bhumkar Chowk","Shop no 131, Vision One Mall, Bhumkar Chowk Rd, Wakad, Pune, Maharashtra 411033",070589 71378,,5.0,228.0,Trade school,,,,,,
Pune,Maharashtra,ProfitMax Share Market Classes,"3rd Floor, Office No, Sahil Arcade, Jangali Maharaj Rd, Pune, Maharashtra 411005",089755 77551,https://profitmaxacademy.com/,4.8,543.0,Online Share Trading Center,info@profitmaxacademy.com,9189755775,https://www.facebook.com/sharer/sharer.php?u=https://profitmaxacademy.com/,https://www.instagram.com/profitmaxacademy/,https://www.linkedin.com/shareArticle?mini=true&url=https://profitmaxacademy.com/,https://www.youtube.com/channel/UC-ssCO36B1nP6ID6K_QXZyg
Pune,Maharashtra,"IFMC Institute Pune - NSE, BSE Preparation Courses & Share Market Classes","Shop No.6, 1133/5, Ferguson College Rd, opposite Police Grounds, Model Colony, Shivajinagar, Pune, Maharashtra 411016",086698 02550,https://www.ifmcinstitute.com/ifmc-institute-pune/,4.9,61.0,Educational institution,info@ifmcinstitute.com,9676108096,https://www.facebook.com/Ifmcinstitute,https://www.instagram.com/ifmceducationofficial/,https://www.linkedin.com/school/ifmc-institute/,https://www.youtube.com/channel/UCbOkZlwRtOP3EGGAYd-Zi1Q?sub_confirmation=1
Pune,Maharashtra,Grow Fast Share Market Classes | Trading Classes in Pune,"Shop No 11, 2nd Floor, Ramesh Sankul, opp. Murli Pure Veg, Dhayari, Pune, Maharashtra 411041",085520 70070,https://growfastsharemarket.com/,5.0,204.0,Online Share Trading Center,Info@growfastsharemarket.com,9185520700,https://www.facebook.com/share/17fykBRMK3/?mibextid=wwXIfr,https://www.instagram.com/growfastsharemarket/,,https://www.youtube.com/@grow_fast_share_market_classes
Pune,Maharashtra,Share Market Classes,"3rd floor, shop 16, Goodwill square, Dhanori, Pune, Maharashtra 411015",099228 09898,,4.9,142.0,Online Share Trading Center,,,,,,
Kothrud Pune,Maharashtra,Gaming Stocks - Best Stock Market & Share Market Trading Class in Pune,"third floor, Saudamini commercials, 304/C-2, Depot, Right, Right Bhusari Colony, Kothrud, Pune, Maharashtra 411038",092094 13479,,5.0,17.0,Education center,,,,,,
Kothrud Pune,Maharashtra,share market training centre,"C-7, Pune, Maharashtra 411038",098815 00379,http://www.sharemarketcentre.com/,4.7,21.0,Training center,,,,,,
Kothrud Pune,Maharashtra,tradewithnhta,"3rd floor, Karve Rd, near Karve statue, above sujata mastani, Rahul Nagar, Kothrud, Pune, Maharashtra 411038",096734 05060,,4.4,221.0,Coaching Center,,,,,,
Kothrud Pune,Maharashtra,Pune Trading Education Services,"Shop No 12, Choudhary Heights, Warje, Pune, Maharashtra 411058",095703 03132,https://punetrading.in/,4.9,81.0,Education center,,,,,,
Kothrud Pune,Maharashtra,Step In Share Market Classes,"4th Floor, Sai Leela Complex, Warje Road, near Marane Glass, Karvenagar, Warje, Pune, Maharashtra 411058",087668 21389,https://id.vyaparify.com/pune-stepin-share-market-classes,5.0,54.0,Online Share Trading Center,,,,,,
Kothrud Pune,Maharashtra,Highway to Wealth...Building Financial Literacy for Future,"Classroom 1&3, Dyaneshwari Appt, VISHWALAXMI HOUSING SOCIETY, Mayur Colony, Pune, Maharashtra 411038",098238 81515,,4.9,82.0,Online Share Trading Center,,,,,,
Kothrud Pune,Maharashtra,Vision share market classes,"Warje Naka Rd Paschim rang housing society, Warje Naka Rd, AtulNagar Phase I, Pune, Maharashtra 411058",070584 16303,,4.9,108.0,Training center,,,,,,
Viman Nagar Pune,Maharashtra,Share Trading Campus Viman Nagar,"5A & 5B, Datta Mandir Chowk, near skymax Mall, Pune, Maharashtra 411014",072767 08090,https://sharetradingcampus.com/,4.7,46.0,Online Share Trading Center,dgmarketing@gmail.com,6052228242,https://www.facebook.com/sharetradingcampuspune,https://www.instagram.com/sharetradingcampus,https://www.linkedin.com/company/73488389/admin/,https://www.youtube.com/channel/UCSNBhL93Pstj_BtqiQsmx0w
Viman Nagar Pune,Maharashtra,Value Focused Institute For Stock Market Learning,"Bramha Business Park, Value Focused Institute For Stock Market Learning, 704, Kalyani Nagar, Pune, Maharashtra 411014",093738 33625,https://valuefocussed.com/,4.9,548.0,Coaching Center,getvaluefocused@gmail.Com,,,,,
Viman Nagar Pune,Maharashtra,ExpertAction®,"Office No 23, 3rd floor, B Wing, City Vista Downtown, Fountain Road, Kharadi, Pune, Maharashtra 411014",078229 13468,https://expertaction.in/,4.9,316.0,Training center,contact@sansoxygen.com,8013520035,,,,
